Timestamp                       (process)[PID]    
2026-04-26 05:03:18.941590-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] Process button state old:0 new:1 SenderID:0x10000052a t:96839082197
2026-04-26 05:03:18.941593-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] GlobalButtons:1 (Last SenderID:0x10000052a)
2026-04-26 05:03:18.941593-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] context.globalButtons(0) != translator->globalButtons(1) t:96839082197
2026-04-26 05:03:18.943860-0500  localhost WindowManager[457]: [com.apple.windowmanagement:general] Click activation from WindowServer. Setting frontWindowID=<private> frontWindowTimestamp=96839082197
2026-04-26 05:03:18.943870-0500  localhost WindowManager[457]: [com.apple.windowmanagement:general] Ordering <private> above relative to <private> from: windowServerClickActivation
2026-04-26 05:03:19.025541-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] Process button state old:1 new:0 SenderID:0x10000052a t:96923073285
2026-04-26 05:03:19.025544-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] GlobalButtons:0 (Last SenderID:0x10000052a)
2026-04-26 05:03:19.025545-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [Event] context.globalButtons(1) != translator->globalButtons(0) t:96923073285
    AKFollowUpAccountRefreshTimestamp
2026-04-26 05:03:19.060109-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x75bd, Parent ID: 0x8000000000007d22, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.060557-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:message] PERF: Received request from [osservice<com.apple.WindowServer(88)>:167] (euid 88, auid 88) (persona (null)): lookupHandleForKey:error:
2026-04-26 05:03:19.060964-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 12ce25aa00000371 that resolved to: [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881]
2026-04-26 05:03:19.061005-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 881 (xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}, running-suspended-NotVisible
2026-04-26 05:03:19.061092-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update delivered for [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881] with taskState 3
2026-04-26 05:03:19.062259-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x75be, Parent ID: 0x8000000000007d26, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.062325-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 881 (xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}, running-active-NotVisible
2026-04-26 05:03:19.062387-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update delivered for [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881] with taskState 4
2026-04-26 05:03:19.115341-0500  localhost launchd[1]: [pid/881 [DisplaysExt]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:19.157810-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x75bf, Description: TCCAccessRequest() IPC
2026-04-26 05:03:19.157829-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x6000032141e0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:03:19.158046-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] SEND: 0/7 synchronous to com.apple.tccd.system: request: msgID=167.96, function=TCCAccessRequest, service=kTCCServiceListenEvent, target_token={pid:881, auid:501, euid:501},
2026-04-26 05:03:19.158937-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.Displays-Settings.extension, pid=881, auid=501, euid=501, binary_path=/System/Library/ExtensionKit/Extensions/DisplaysExt.appex/Contents/MacOS/DisplaysExt}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
2026-04-26 05:03:19.158966-0500  localhost tccd[184]: [com.apple.TCC:access] <TCCDProcess: identifier=com.apple.WindowServer, pid=167> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceListenEvent (composed to parent: (null))
2026-04-26 05:03:19.159497-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.Displays-Settings.extension, pid=881, auid=501, euid=501, binary_path=/System/Library/ExtensionKit/Extensions/DisplaysExt.appex/Contents/MacOS/DisplaysExt}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
2026-04-26 05:03:19.159553-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.96, attribution={accessing={TCCDProcess: identifier=com.apple.Displays-Settings.extension, pid=881, auid=501, euid=501, binary_path=/System/Library/ExtensionKit/Extensions/DisplaysExt.appex/Contents/MacOS/DisplaysExt}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:03:19.159571-0500  localhost tccd[184]: [com.apple.TCC:access] <TCCDProcess: identifier=com.apple.WindowServer, pid=167> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceListenEvent (composed to parent: (null))
2026-04-26 05:03:19.159594-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.apple.Displays-Settings.extension, pid=881, auid=501, euid=501, binary_path=/System/Library/ExtensionKit/Extensions/DisplaysExt.appex/Contents/MacOS/DisplaysExt
2026-04-26 05:03:19.162583-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x60000321c2d0> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:19.162611-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x6000032141e0] invalidated after the last release of the connection object
2026-04-26 05:03:19.165040-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 5f173
2026-04-26 05:03:19.166791-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x5f173, PID 881 in session 257 on console
2026-04-26 05:03:19.167290-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd0, Parent ID: 0x8000000000007d26, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.167366-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 881 (xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}, running-active-NotVisible
2026-04-26 05:03:19.167433-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update skipped for [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881]
2026-04-26 05:03:19.169243-0500  localhost launchservicesd[140]: [com.apple.launchservices:cas] Setting IsConnectedToWindowServer for app App:"Displays" asn:0x0-3f03f pid:881 refs=5 @ 0x7f7c4ff40150 to true
2026-04-26 05:03:19.239164-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd1, Parent ID: 0x8000000000007dc6, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.239251-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 881 (xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}, running-active-NotVisible
2026-04-26 05:03:19.239319-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[outside of RPC]: resumed connection 5f173
2026-04-26 05:03:19.239342-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update delivered for [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881] with taskState 4
2026-04-26 05:03:19.250903-0500  localhost WindowServer[167]: (CoreDisplay) [com.apple.CoreDisplay:default] [INFO] - CoreDisplay_Display_GetPresetCount_Server(0x04273c80) => 0
2026-04-26 05:03:19.412962-0500  localhost DisplaysExt[881]: [com.apple.displays:prefpane] /AppleInternal/Library/BuildRoots/959da86b-b35e-11f0-9980-9aa07db759f0/Library/Caches/com.apple.xbs/Sources/DisplaysPref/DisplaysPref/BrightnessModule.swift:301 hasBrightnessControls() DisplayServicesCanChangeBrightness returned false for display “Built-in Display”
    AKFollowUpAccountRefreshTimestamp
2026-04-26 05:03:19.499197-0500  localhost launchd[1]: [pid/883 [com.apple.Color]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:19.524519-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:19.525083-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:19.557466-0500  localhost launchd[1]: [pid/871 [storedownloadd]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:19.706060-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd2, Parent ID: 0x8000000000007dce, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.706129-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 610 (xpcservice<com.apple.stocks.widget([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 88354660}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345], running-active-NotVisible
2026-04-26 05:03:19.706188-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update skipped for [xpcservice<com.apple.stocks.widget([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 88354660}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345]:610]
2026-04-26 05:03:19.812753-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd3, Parent ID: 0x8000000000008023, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.812836-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 610 (xpcservice<com.apple.stocks.widget([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 88354660}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345], running-suspended-NotVisible
2026-04-26 05:03:19.812894-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[outside of RPC]: suspended connection 17627
2026-04-26 05:03:19.812915-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update delivered for [xpcservice<com.apple.stocks.widget([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 88354660}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345]:610] with taskState 3
2026-04-26 05:03:19.912941-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd4, Parent ID: 0x8000000000008027, Description: observedProcessStatesDidChange
2026-04-26 05:03:19.913027-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 610 (xpcservice<com.apple.stocks.widget([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 88354660}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345], running-suspended-NotVisible
2026-04-26 05:03:19.913080-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update skipped for [xpcservice<com.apple.stocks.widget([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 88354660}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345]:610]
2026-04-26 05:03:19.970897-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:20.246737-0500  localhost launchd[1]: [pid/885 [VTDecoderXPCSer]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:20.286413-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:20.425818-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:20.451168-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 5893b
2026-04-26 05:03:20.451276-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x5893b, PID 881 in session 257 on console
2026-04-26 05:03:20.634176-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd5, Parent ID: 0x800000000000802d, Description: observedProcessStatesDidChange
2026-04-26 05:03:20.634243-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 840 (xpcservice<com.apple.Appearance-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 101792421}, running-active-NotVisible
2026-04-26 05:03:20.634317-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update skipped for [xpcservice<com.apple.Appearance-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 101792421}:840]
2026-04-26 05:03:20.682752-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:20.830843-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:20.927863-0500  localhost bluetoothd[160]: [com.apple.bluetooth:Server.Accessory] setW1Logging: isTimeStampPeriodicallyEnabled = 0, isDisableDiagnosticsPeriodicallyEnabled = 0, module = 1023, level = 8, log_interval = 100000, power_logging_interval = 0, isCrashLoggingDisabled = 0
2026-04-26 05:03:21.029571-0500  localhost WindowServer[167]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 717259538698
2026-04-26 05:03:21.029578-0500  localhost WindowServer[167]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 717259538696
2026-04-26 05:03:21.030774-0500  localhost WindowManager[457]: [com.apple.windowmanagement:general] Order front conditionally succeeded. Setting frontWindowID=<private> frontWindowTimestamp=0
2026-04-26 05:03:21.082554-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:assertion] Acquiring assertion: <RBSAssertionDescriptor| "AppDrawing" ID:(null) target:881>
2026-04-26 05:03:21.082771-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:message] PERF: Received request from [osservice<com.apple.WindowServer(88)>:167] (euid 88, auid 88) (persona (null)): acquireAssertionWithDescriptor:error:
2026-04-26 05:03:21.082994-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881] from originator [osservice<com.apple.WindowServer(88)>:167] with description <RBSAssertionDescriptor| "AppDrawing" ID:205-167-532 target:881 attributes:[
2026-04-26 05:03:21.084329-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x7dd6, Parent ID: 0x8000000000008272, Description: observedProcessStatesDidChange
2026-04-26 05:03:21.084403-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 881 (xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}, running-active-NotVisible
2026-04-26 05:03:21.084476-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Update skipped for [xpcservice<com.apple.Displays-Settings.extension([app<application.com.apple.systempreferences.1152921500311903971.1152921500311903976(501)>:825])(501)>{vt hash: 25562868}:881]
2026-04-26 05:03:21.248355-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 5f173[SetWindowHasKeyAppearance]: request window 41 set active key appearance
2026-04-26 05:03:21.248394-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 5f173[SetWindowHasKeyAppearance]: requesting window 3f resign key appearance
2026-04-26 05:03:21.248432-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 5f173[SetWindowHasKeyAppearance]: requesting window 3f resign main appearance
2026-04-26 05:03:21.248449-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 5f173[SetWindowHasKeyAppearance]: requesting window 3f resign key appearance
2026-04-26 05:03:21.391730-0500  localhost launchd[1]: [pid/876 [CacheDeleteExte]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:21.423391-0500  localhost launchd[1]: [pid/870 [geodMachService]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:03:21.918657-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Internal: ODQueryCreateWithNode request, NodeID: E10A1A0C-9BA0-4B9B-A4E8-7B3A9A43AD55, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:UniqueID, MatchType: EqualTo, Equality: Number, Value(s): <private>, Requested Attributes: dsAttrTypeStandard:RealName,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:Keywords,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeStandard:Password,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeStandard:RecordName,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:SMBSID,dsAttrTypeStandard:SMBRID,dsAttrTypeStandard:TimeToLive,dsAttrTypeStandard:AltSecurityIdentities,dsAttrTypeStandard:AuthenticationAuthority,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeStandard:OriginalNodeName,dsAttrTypeStandard:NFSHomeDirectory,dsAttrTypeStandard:UserShell,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:PrimaryNTDomain, Max Results: 1
2026-04-26 05:03:21.918854-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] Forward: ODQueryCreateWithNode request, NodeID: B81F833B-D745-46BC-AC93-84F821C60ABB, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:UniqueID, MatchType: EqualTo, Equality: Number, Value(s): <private>, Requested Attributes: dsAttrTypeStandard:RealName,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:Keywords,dsAttrTypeStandard:AppleMetaNodeLocation,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeStandard:Password,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeStandard:RecordName,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:SMBSID,dsAttrTypeStandard:SMBRID,dsAttrTypeStandard:TimeToLive,dsAttrTypeStandard:AltSecurityIdentities,dsAttrTypeStandard:AuthenticationAuthority,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeStandard:OriginalNodeName,dsAttrTypeStandard:NFSHomeDirectory,dsAttrTypeStandard:UserShell,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:PrimaryNTDomain, Max Results: 1
2026-04-26 05:03:22.044435-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x7dd7, Description: TCCAccessRequest() IPC
2026-04-26 05:03:22.044452-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c960] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:03:22.044647-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] SEND: 0/7 synchronous to com.apple.tccd.system: request: msgID=167.97, function=TCCAccessRequest, service=kTCCServiceListenEvent, target_token={pid:866, auid:501, euid:501},
2026-04-26 05:03:22.045648-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.studentd, pid=866, auid=501, euid=501, binary_path=/usr/libexec/studentd}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
2026-04-26 05:03:22.045678-0500  localhost tccd[184]: [com.apple.TCC:access] <TCCDProcess: identifier=com.apple.WindowServer, pid=167> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceListenEvent (composed to parent: (null))
2026-04-26 05:03:22.046407-0500  localhost tccd[184]: [com.apple.TCC:access] AttributionChain: accessing={TCCDProcess: identifier=com.apple.studentd, pid=866, auid=501, euid=501, binary_path=/usr/libexec/studentd}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer},
2026-04-26 05:03:22.046466-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.97, attribution={accessing={TCCDProcess: identifier=com.apple.studentd, pid=866, auid=501, euid=501, binary_path=/usr/libexec/studentd}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:03:22.046485-0500  localhost tccd[184]: [com.apple.TCC:access] <TCCDProcess: identifier=com.apple.WindowServer, pid=167> has the com.apple.private.tcc.manager.check-by-audit-token entitlement for service kTCCServiceListenEvent (composed to parent: (null))
2026-04-26 05:03:22.046510-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.apple.studentd, pid=866, auid=501, euid=501, binary_path=/usr/libexec/studentd
2026-04-26 05:03:22.064724-0500  localhost WindowServer[167]: (TCC) [com.apple.TCC:access] RECV: synchronous reply <dictionary: 0x600003200870> { count = 5, transaction: 0, voucher = 0x0, contents =
2026-04-26 05:03:22.064752-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c960] invalidated after the last release of the connection object
2026-04-26 05:03:22.067401-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 58713
2026-04-26 05:03:22.069807-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x58713, PID 866 in session 257 on console
2026-04-26 05:03:22.084354-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:message] PERF: Received request from [osservice<com.apple.WindowServer(88)>:167] (euid 88, auid 88) (persona (null)): lookupHandleForPredicate:error:
2026-04-26 05:03:22.085203-0500  localhost launchservicesd[140]: [com.apple.launchservices:cas] Setting IsConnectedToWindowServer for app App:"studentd" asn:0x0-40040 pid:866 refs=5 @ 0x7f7c50815b20 to true
2026-04-26 05:03:22.111580-0500  localhost launchd[1]: [pid/636 [triald]:] Service stub created for com.apple.CoreDisplay.XPCService
deviceTimeStamp:1776868206530.0
2026-04-26 05:03:22.530398-0500  localhost opendirectoryd[138]: [com.apple.opendirectoryd:session] UID: 501, EUID: 501, GID: 20, EGID: 20, PID: 869, PROC: appstoreagent ODQueryCreateWithNode request, NodeID: 8F931864-77A5-41BC-8149-D22503F01B31, RecordType(s): dsRecTypeStandard:Users, Attribute: dsAttrTypeStandard:RecordName, MatchType: EqualTo, Equality: CaseIgnore, Value(s): <private>, Requested Attributes: dsAttrTypeNative:_writers_LinkedIdentity,dsAttrTypeNative:_shadow_passwd,dsAttrTypeStandard:RecordType,dsAttrTypeStandard:MCXSettings,dsAttrTypeStandard:GeneratedUID,dsAttrTypeStandard:JPEGPhoto,dsAttrTypeStandard:HomeDirectory,dsAttrTypeNative:IsHidden,dsAttrTypeNative:LinkedIdentity,dsAttrTypeStandard:UniqueID,dsAttrTypeStandard:CopyTimestamp,dsAttrTypeNative:_writers_UserCertificate,dsAttrTypeNative:_writers_AvatarRepresentation,dsAttrTypeStandard:UserShell,dsAttrTypeNative:_writers_realname,dsAttrTypeStandard:AppleMetaRecordName,dsAttrTypeNative:_writers_picture,dsAttrTypeNative:_writers_inputSources,dsAttrTypeStandard:Picture,dsAttrTypeNative:_writers_jpegphoto,dsAttrTypeStandard:PrimaryGroupID,dsAttrTypeNative:_defaultLanguage,dsAttrTypeStandard:RealName,dsAttrTypeStandard:AppleMetaNodeLocat<…>, Max Results: <decode: missing data>
